School_ID,Agency,School,Address,maxOccupancy,ProjectPhase,YrComplete,Level,totalSQFT,ProjectType,MajorExp9815,TotalAllotandPlan1621,LifetimeBudget,unqBuilding,FeederMS,FeederHS,Total_Enrolled,Limited_English,At_Risk,SpEd,AtRiskPer,SPEDPer,ESLPer,SqFtPerEnroll,SpentPerMaxOccupancy,SpentPerSqFt,YearsOpen,Open,Open.Now,AnnualExpenseAverage,AnnualSpentPerMaxOccupany,AnnualSpentPerSqFt,longitude,latitude,Ward
370,DCPS,Langley ES,101 T Street NE,530,Phase II,2011,ES,1.00E+05,PARTIAL MOD,10253618,0,10273670,1,McKinley MS,Dunbar HS,297,3,185,44,0.622895623,0.148148148,0.01010101,337,19346.44906,102.53618,NA,NA,1,NA,NA,NA,-77.005475,38.914235,5
264,DCPS,LaSalle-Backus EC,501 Riggs Road NE,400,Phase I,2012,ES/MS,63000,PARTIAL MOD,14206295,0,14545500,1,,Coolidge HS,349,106,183,50,0.524355301,0.143266476,0.303724928,181,35515.7375,225.496746,NA,NA,1,NA,NA,NA,-76.9997759,38.9597849,4
271,DCPS,Ludlow-Taylor ES,659 G St  NE,362,Phase I,2013,ES,66896,PARTIAL MOD,11489803,-1026290,11762825,1,Stuart-Hobson MS,Eastern HS,340,3,109,31,0.320588235,0.091176471,0.008823529,197,31739.78729,171.7562037,NA,NA,1,NA,NA,NA,-76.9963992,38.8985144,6
884,DCPS,Luke Moore HS,1001 Monroe St NE,350,Full,2006,ALT,65528,FULL MOD + ADD,0,0,NA,1,,,350,2,0,41,0,0.117142857,0.005714286,187,0,0,NA,NA,1,NA,NA,NA,-76.992102,38.93199,5
265,DCPS,Mamiedlee,100 Galatin St NW,120,NA,NA,SPED,45800,STABILIZED,757876.1346,0,757876.1346,0,NA,NA,56,4,29,0,0.517857143,0,0.071428571,1438,6315.634455,16.54751386,NA,NA,1,NA,NA,NA,-77.0119091,38.9523138,4
290,DCPS,Noyes ES,2725 10th St  NE,391,Full,2004,ES,51496,FULL MOD + ADD,24719301,0,24719301,1,Brookland MS,Dunbar HS,289,11,182,44,0.629757785,0.152249135,0.038062284,178,63220.71867,480.0237106,NA,NA,1,NA,NA,NA,-76.9915985,38.9250297,5
292,DCPS,Oyster-Adams Bilingual School,2020 19th St. NW,324,Phase 0,NA,MS,59400,STABILIZED,3803375,12236000,16039375,1,NA,Wilson HS,314,NA,NA,NA,NA,NA,NA,NA,11738.81173,64.02988215,NA,NA,1,NA,NA,NA,-77.0443928,38.9172561,1
301,DCPS,Peabody ES,425 C St  NE,228,Phase I,2013,PK3-K,37800,PARTIAL MOD,7028816,0,7099258,1,Stuart-Hobson MS,Eastern HS,227,4,16,10,0.070484581,0.044052863,0.017621145,167,30828.14035,185.9475132,NA,NA,1,NA,NA,NA,-76.9998748,38.8928043,6
478,DCPS,Phelps ACE HS,704 26th Street NE,512,Full,2008,HS,146976,FULL MOD + ADD,0,0,NA,1,,,323,9,166,42,0.513931889,0.13003096,0.027863777,455,0,0,NA,NA,1,NA,NA,NA,-76.9721088,38.9020565,5
175,DCPS,School-Within-School at Goding,920 F STREET NE,450,Phase I,2005,ES,59200,PARTIAL MOD,1365487,12028931,16383000,1,NA,,126,1,70,37,0.555555556,0.293650794,0.007936508,470,3034.415556,23.06565878,NA,NA,1,NA,NA,NA,-76.9931808,38.8976365,6
409,DCPS,School Without Walls @ Francis-Stevens EC,2425 N St  NW,437,Phase 0,NA,ES/MS,95088,STABILIZED,1314689,20178000,22278000,1,,Cardozo EC (9-12),414,25,109,58,0.263285024,0.140096618,0.060386473,230,3008.441648,13.82602431,NA,NA,1,NA,NA,NA,-77.0521452,38.9076351,2
428,DCPS,Stuart-Hobson MS,410 E St  NE,450,Full,2015,MS,115242,FULL MOD + ADD,44653267,1190116,47666762,1,,Eastern HS,423,3,143,83,0.338061466,0.196217494,0.007092199,272,99229.48222,387.4738984,NA,NA,1,NA,NA,NA,-77.0000602,38.8965658,6
332,DCPS,Walker-Jones EC,1125 New Jersey Ave NW,700,Full,2009,ES/MS,95000,FULL REPLACEMENT,40442253,0,40442253,1,,Dunbar HS,465,8,348,124,0.748387097,0.266666667,0.017204301,204,57774.64714,425.7079263,NA,NA,1,NA,NA,NA,-77.0140256,38.9045185,6
474,DCPS,Washington Metropolitan HS,300 Bryant Street NW,350,Phase 0,NA,ALT,49496,STABILIZED,0,9900000,9900000,1,,,244,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,-77.0167156,38.9202168,1
333,DCPS,Watkins ES,420 12th St  SE,587,Phase 0,NA,ES,69296,STABILIZED,2675972,30313978,39400200,1,Stuart-Hobson MS,Eastern HS,500,4,98,45,0.196,0.09,0.008,139,4558.725724,38.61654352,NA,NA,1,NA,NA,NA,-76.9898004,38.8834823,6
464,DCPS,"Woodson, H.D. HS",540 55th St. NE,1000,Full,2011,HS,253406,FULL REPLACEMENT,107742134,0,107779131,1,,,639,6,501,193,0.784037559,0.302034429,0.009389671,397,107742.134,425.175939,NA,NA,1,NA,NA,NA,-76.9227134,38.8967763,7
NA,DCPS,Brookland MS," 1150  Michigan Avenue, NE",540,Full,2014,MS,110000,FULL REPLACEMENT,58053351,-1202174,62711400,1,NA,Dunbar HS,NA,NA,NA,NA,NA,NA,NA,NA,107506.2056,527.7577364,NA,NA,1,NA,NA,NA,-76.9918169,38.9374144,5
292,DCPS,Oyster-Adams Bilingual School,2801 Calvert St NW,350,Full,2001,ES,47984,FULL REPLACEMENT,0,0,NA,1,NA,Wilson HS,263,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,-77.0572024,38.9235663,3
NA,DCPS,River Terrace Special Education Center,420 34th St NE,180,Full,2015,SPED,77707,FULL MOD + ADD,32133707,-2200000,35717175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178520.5944,413.5239682,NA,NA,1,NA,NA,NA,-76.9575223,38.8949506,7
NA,DCPS,Van Ness ES,1150 5th St SE,336,Full,2016,ES,49400,FULL MOD + ADD,10556642,17995000,32448396,1,Jefferson Acad. MS,Eastern HS,NA,NA,NA,NA,NA,NA,NA,NA,31418.57738,213.6972065,NA,NA,1,NA,NA,NA,-76.999143,38.8767476,6
NA,DCPS,DCPS MultiSchool,NA,NA,NA,NA,NA,1.20E+07,NA,1392424292,242169537,1669108197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.0353577,NA,NA,1,NA,NA,NA,NA,NA,NA
101,PCS,Maya Angelou Evans Campus PCS,"5600 E Capitol Street, NE",646,NA,NA,ALT,78625,Facility Allowance,6961429,NA,NA,2,NA,NA,252,0,0,88,0,0.349206349,0,312,27624.71825,88.53963752,11,2005,1,632857.1818,2511.338023,8.049057956,-76.9199181,38.8902854,7
104,PCS,Latin American Youth Center Career Academy,"3047 15th Street, NW",225,NA,NA,ALT,15500,Facility Allowance,1168680,NA,NA,2,NA,NA,190,36,0,6,0,0.031578947,0.189473684,82,6150.947368,75.39870968,3,2013,1,389560,2050.315789,25.13290323,-77.0357768,38.9285225,1
116,PCS,KIPP DC AIM PCS Academy PCS,"2600 Douglass Place, SE",1900,NA,NA,MS,144000,Facility Allowance,8354731,NA,NA,2,NA,NA,321,1,189,74,0.588785047,0.230529595,0.003115265,449,26027.19938,58.01896528,10,2006,1,835473.1,2602.719938,5.801896528,-76.9912057,38.8569692,8
121,PCS,KIPP DC WILL Academy PCS,"421 P Street, NW",NA,NA,NA,MS,NA,Facility Allowance,7645919,NA,NA,2,NA,NA,344,3,138,66,0.401162791,0.191860465,0.00872093,NA,22226.50872,NA,9,2007,1,849546.5556,2469.61208,NA,-77.018128,38.909942,2
132,PCS,KIPP DC LEAP Academy PCS,"4801 Benning Road, SE",NA,NA,NA,PK3-K,NA,Facility Allowance,6204843,NA,NA,2,NA,NA,304,0,177,19,0.582236842,0.0625,0,NA,20410.66776,NA,8,2008,1,775605.375,2551.33347,NA,-76.9343991,38.8826376,7
137,PCS,Maya Angelou Young Adult Learning Center,"5600 E Capitol Street, NE",NA,NA,NA,ADULT,47175,Facility Allowance,1144584,NA,NA,2,NA,NA,147,0,1,17,0.006802721,0.115646259,0,321,7786.285714,24.26251192,3,2013,1,381528,2595.428571,8.087503975,-76.9199181,38.8902854,7
142,PCS,Bridges PCS,"4300 13th Street NW
",534,NA,NA,ES,20676,Facility Allowance,3405436,NA,NA,2,NA,NA,272,102,93,77,0.341911765,0.283088235,0.375,76,12519.98529,164.7047785,10,2006,1,340543.6,1251.998529,16.47047785,-77.03121,38.94344,4
161,PCS,Perry Street Prep PCS,"1800 Perry Street, NE",1250,NA,NA,PK3-12,171000,Facility Allowance,28592629,NA,NA,2,NA,NA,619,10,343,93,0.554119548,0.150242326,0.016155089,276,46191.6462,167.2083567,16,2000,1,1787039.313,2886.977888,10.4505223,-76.9783016,38.9363691,5
168,PCS,The Next Step PCS,"3047 15th Street, NW",375,NA,NA,ALT,31352,Facility Allowance,3142236,NA,NA,2,NA,NA,363,203,0,13,0,0.035812672,0.55922865,86,8656.297521,100.2244195,7,2006,1,448890.8571,1236.613932,14.31777421,-77.0357768,38.9285225,1
170,PCS,Paul Public Charter School - Middle School,"5800 8th Street, NW",780,NA,NA,MS,68565,Facility Allowance,21115814,NA,NA,2,NA,NA,376,24,160,47,0.425531915,0.125,0.063829787,182,56159.07979,307.9678262,15,2001,1,1407720.933,3743.938652,20.53118841,-77.0248615,38.9613283,4
189,PCS,KIPP DC KEY Academy PCS,"4801 Benning Road, SE",1608,NA,NA,MS,84681,Facility Allowance,11203877,NA,NA,2,NA,NA,334,1,161,37,0.482035928,0.110778443,0.002994012,254,33544.54192,132.3068575,12,2003,1,933656.4167,2795.378493,11.02557146,-76.9343991,38.8826376,7
190,PCS,KIPP DC LEAD Academy,"421 P Street, NW",NA,NA,NA,ES,NA,Facility Allowance,1893744,NA,NA,2,NA,NA,302,4,127,27,0.420529801,0.089403974,0.013245033,NA,6270.675497,NA,3,2013,1,631248,2090.225166,NA,-77.018128,38.909942,2
193,PCS,Latin American Montessori Bilingual (LAMB) PCS,"1800 Perry Street, NE",566,NA,NA,ES,36668,Facility Allowance,6050898,NA,NA,2,NA,NA,342,129,40,38,0.116959064,0.111111111,0.377192982,107,17692.68421,165.0184902,12,2004,1,504241.5,1474.390351,13.75154085,-76.9783016,38.9363691,5
200,PCS,Ingenuity Prep PCS,"4600 Livingston Road, SE",200,NA,NA,ES,31075,Facility Allowance,941472,NA,NA,2,NA,NA,201,0,148,22,0.736318408,0.109452736,0,155,4683.940299,30.29676589,2,2014,1,470736,2341.970149,15.14838294,-77.0031886,38.8239325,8
209,PCS,KIPP DC Connect Academy,"1375 Mt Olivet Road, NE",1206,NA,NA,PK3-K,67000,Facility Allowance,1533672,NA,NA,2,NA,NA,301,2,159,21,0.528239203,0.069767442,0.006644518,223,5095.255814,22.89062687,2,2014,1,766836,2547.627907,11.44531343,-76.9814619,38.907437,5
214,PCS,KIPP DC Spring Academy,"1375 Mt Olivet Road, NE",NA,NA,NA,ES,NA,Facility Allowance,616344,NA,NA,2,NA,NA,102,0,60,5,0.588235294,0.049019608,0,NA,6042.588235,NA,2,2014,1,308172,3021.294118,NA,-76.9814619,38.907437,5
222,PCS,Paul Public Charter School - International High School,"5800 8th Street, NW",NA,NA,NA,HS,59423,Facility Allowance,1757400,NA,NA,2,NA,NA,325,24,159,42,0.489230769,0.129230769,0.073846154,183,5407.384615,29.57440722,2,2014,1,878700,2703.692308,14.78720361,-77.0248615,38.9613283,4
236,PCS,KIPP DC Arts & Technology Academy PCS,"5300 Blaine Street, NE",764,NA,NA,PK3-K,26950,Facility Allowance,651264,NA,NA,2,NA,NA,212,1,129,14,0.608490566,0.066037736,0.004716981,127,3072,24.16564007,1,2015,1,651264,3072,24.16564007,-76.9258818,38.8917411,7
237,PCS,KIPP DC Quest Academy PCS,"5300 Blaine Street, NE",NA,NA,NA,ES,40425,Facility Allowance,866304,NA,NA,2,NA,NA,282,1,176,43,0.624113475,0.15248227,0.003546099,143,3072,21.42990724,1,2015,1,866304,3072,21.42990724,-76.9258818,38.8917411,7
242,PCS,KIPP DC Northeast Academy PCS,"1375 Mt Olivet Road, NE",NA,NA,NA,MS,NA,Facility Allowance,387072,NA,NA,2,NA,NA,126,1,70,22,0.555555556,0.174603175,0.007936508,NA,3072,NA,1,2015,1,387072,3072,NA,-76.9814619,38.907437,5
361,PCS,Friendship PCS Blow Pierce Elementary,"725 19th Street, NE",925,NA,NA,ES,52944,Facility Allowance,20538240,NA,NA,2,NA,NA,379,6,289,14,0.762532982,0.036939314,0.015831135,140,54190.60686,387.9238441,12,2003,1,1711520,4515.883905,32.32698701,-76.976256,38.898544,7
362,PCS,Friendship PCS Blow-Pierce Middle,"725 19th Street, NE",NA,NA,NA,MS,NA,Facility Allowance,654336,NA,NA,2,NA,NA,213,1,147,42,0.690140845,0.197183099,0.004694836,NA,3072,NA,1,2015,1,654336,3072,NA,-76.976256,38.898544,7
363,PCS,Friendship PCS Chamberlain Elementary,"1345 Potomac Avenue, SE",1046,NA,NA,ES,80860,Facility Allowance,23717234,NA,NA,2,NA,NA,375,1,235,18,0.626666667,0.048,0.002666667,216,63245.95733,293.3123176,12,2003,1,1976436.167,5270.496444,24.44269313,-76.986715,38.879337,6
364,PCS,Friendship PCS Chamberlain Middle,"1345 Potomac Avenue, SE",NA,NA,NA,MS,NA,Facility Allowance,1053696,NA,NA,2,NA,NA,343,0,200,59,0.583090379,0.172011662,0,NA,3072,NA,1,2015,1,1053696,3072,NA,-76.986715,38.879337,6
452,DCPS,Ballou HS,3401 4th St  SE,1520,Full,2015,HS,356000,FULL REPLACEMENT,141737725,4007,162976011,2,.,,755,0,644,276,0.852980132,0.365562914,0,472,93248.50329,398.139677,NA,NA,1,NA,NA,NA,-77.0014227,38.8393559,8
458,DCPS,McKinley Technology HS,151 T St NE,1160,Full,2004,HS,282200,FULL MOD,77382544,0,77443210,2,,,645,6,239,12,0.370542636,0.018604651,0.009302326,438,66709.08966,274.211708,NA,NA,1,NA,NA,NA,-77.004889,38.9145641,5
462,DCPS,Ballou STAY,3401 4th St  SE,NA,Full,2015,HS,NA,,NA,0,0,2,NA,NA,591,0,0,52,0,0.087986464,0,602,NA,NA,NA,NA,1,NA,NA,NA,-77.0014227,38.8393559,8
1120,PCS,National Collegiate Prep PCS,"4600 Livingston Road, SE",400,NA,NA,HS,50000,Facility Allowance,4199632,NA,NA,2,NA,NA,306,0,213,40,0.696078431,0.130718954,0,163,13724.28758,83.99264,6,2010,1,699938.6667,2287.381264,13.99877333,-77.0031886,38.8239325,8
1121,PCS,KIPP DC Promise PCS,"4801 Benning Road, SE",NA,NA,NA,ES,NA,Facility Allowance,5553600,NA,NA,2,NA,NA,400,3,219,55,0.5475,0.1375,0.0075,NA,13884,NA,6,2010,1,925600,2314,NA,-76.9343991,38.8826376,7
1122,PCS,KIPP DC Discover PCS,"2600 Douglass Place, SE",NA,NA,NA,PK3-K,NA,Facility Allowance,4626760,NA,NA,2,NA,NA,330,0,203,22,0.615151515,0.066666667,0,NA,14020.48485,NA,6,2010,1,771126.6667,2336.747475,NA,-76.9912057,38.8569692,8
1129,PCS,KIPP DC GROW Academy PCS,"421 P Street, NW",1195,NA,NA,PK3-K,100671,Facility Allowance,3706464,NA,NA,2,NA,NA,312,3,140,17,0.448717949,0.054487179,0.009615385,323,11879.69231,36.81759394,5,2011,1,741292.8,2375.938462,7.363518789,-77.018128,38.909942,2
3071,PCS,KIPP DC Heights Academy PCS,"2600 Douglass Place, SE",NA,NA,NA,ES,NA,Facility Allowance,3161880,NA,NA,2,NA,NA,415,0,229,57,0.551807229,0.137349398,0,NA,7618.987952,NA,4,2012,1,790470,1904.746988,NA,-76.9912057,38.8569692,8
435,DCPS,McKinley MS,151 T St NE,1160,Full,2014,,62000,FULL MOD,NA,NA,NA,2,,Dunbar HS,202,5,119,31,0.589108911,0.153465347,0.024752475,307,NA,NA,NA,NA,1,NA,NA,NA,-77.004889,38.9145641,5
459,DCPS,Roosevelt HS,4301 13th St NW,1030,Full,2015,HS,331840,FULL MOD + ADD,117015598,1887406,143557836,2,,,476,143,394,141,0.827731092,0.296218487,0.300420168,697,113607.3767,352.626561,NA,NA,1,NA,NA,NA,-77.0278294,38.9433952,4
456,DCPS,Roosevelt STAY,4301 13th St NW,NA,Full,2015,HS,NA,FULL MOD + ADD,NA,1887406,,2,,,802,NA,NA,141,NA,0.296218487,0.300420168,697,NA,NA,NA,NA,1,NA,NA,NA,-77.0278294,38.9433952,4
312,DCPS,Sharpe Health,"4300 13th Street NW
",120,NA,NA,SPED,80500,STABILIZED,1332074.865,0,2089951,2,NA,,60,7,31,3,0.516666667,0.05,0.116666667,1342,11100.62388,16.54751386,NA,NA,1,NA,NA,NA,-77.03121,38.94344,4
